GEOID,AFFGEOID,ALAND,AWATER,BLKGRPCE,COUNTYFP,GEOID,LSAD,NAME,STATEFP,TRACTCE,geometry
370210027032,1500000US370210027032,48821028,17723,2,021,370210027032,BG,2,37,002703,"POLYGON ((-82.520403 35.699925, -82.520212 35.700834, -82.51867399999999 35.703614, -82.517577 35.704485, -82.51493499999999 35.707499, -82.51396299999999 35.709611, -82.51199699999999 35.709962, -82.51111299999999 35.705862, -82.509338 35.707629, -82.50930799999999 35.71142, -82.51034399999999 35.714101, -82.50921699999999 35.714415, -82.50663399999999 35.717985, -82.504863 35.721409, -82.50474899999999 35.722574, -82.49985 35.725727, -82.497603 35.72596, -82.494641 35.725591, -82.49099799999999 35.725846, -82.489187 35.726994, -82.485805 35.730805, -82.48280299999999 35.733084, -82.481949 35.734438, -82.479432 35.736765, -82.475663 35.733735, -82.47341 35.733478, -82.47202799999999 35.73272499999999, -82.467693 35.731369, -82.473449 35.736472, -82.469258 35.73679, -82.46485899999999 35.739493, -82.464062 35.738166, -82.460206 35.736272, -82.45841899999999 35.734265, -82.45145699999999 35.731877, -82.449843 35.729962, -82.448013 35.725957, -82.444391 35.726433, -82.44253599999999 35.727386, -82.44008099999999 35.725274, -82.437637 35.721517, -82.434434 35.720231, -82.430004 35.72013099999999, -82.428433 35.717183, -82.42858 35.716213, -82.425636 35.71301, -82.42225599999999 35.71314, -82.420056 35.710834, -82.418515 35.71005299999999, -82.41710999999999 35.708359, -82.412919 35.705433, -82.411812 35.703596, -82.407455 35.702338, -82.404601 35.699761, -82.400593 35.69965, -82.398929 35.699656, -82.40093 35.698328, -82.398741 35.698187, -82.40104199999999 35.697514, -82.40226199999999 35.697793, -82.403943 35.697665, -82.40522 35.696669, -82.40843 35.694684, -82.409435 35.69103, -82.409144 35.688648, -82.410815 35.686299, -82.41337799999999 35.686136, -82.414698 35.684965, -82.417458 35.680524, -82.417334 35.678213, -82.419861 35.678273, -82.420512 35.676085, -82.421269 35.67544, -82.423788 35.675353, -82.42519299999999 35.676104, -82.42576199999999 35.678291, -82.429233 35.679018, -82.4328 35.676679, -82.435346 35.676525, -82.436514 35.674763, -82.439612 35.675985, -82.44107099999999 35.676066, -82.44280999999999 35.674561, -82.443494 35.67219, -82.443634 35.671494, -82.442083 35.670621, -82.44237299999999 35.668014, -82.44310399999999 35.667261, -82.446022 35.667734, -82.4477 35.667202, -82.448911 35.664767, -82.45076999999999 35.662606, -82.45021 35.660115, -82.44863599999999 35.657224, -82.452483 35.654197, -82.453385 35.6541, -82.456417 35.656686, -82.457104 35.659213, -82.46104099999999 35.662943, -82.461972 35.665797, -82.462875 35.666535, -82.46522399999999 35.667351, -82.469544 35.666273, -82.47169 35.668425, -82.475261 35.66711, -82.47814 35.664289, -82.47958299999999 35.664196, -82.479162 35.66613, -82.478144 35.666912, -82.47758399999999 35.666816, -82.47468599999999 35.669149, -82.474351 35.669258, -82.47355 35.670032, -82.47155599999999 35.669812, -82.469646 35.67042199999999, -82.46842599999999 35.672651, -82.467169 35.673091, -82.466454 35.675665, -82.465007 35.676062, -82.467574 35.676105, -82.46956999999999 35.677156, -82.47076799999999 35.678402, -82.474856 35.680134, -82.47784 35.68026, -82.480096 35.681024, -82.480526 35.682822, -82.482506 35.686336, -82.48388 35.689405, -82.48613999999999 35.689175, -82.489952 35.691005, -82.49112 35.691044, -82.493673 35.692612, -82.498458 35.694257, -82.500326 35.694053, -82.502758 35.694551, -82.50384 35.693867, -82.507649 35.694314, -82.51280899999999 35.693083, -82.51668699999999 35.69405, -82.518294 35.694138, -82.51941599999999 35.69622, -82.51958499999999 35.697266, -82.51985599999999 35.697909, -82.520386 35.699727, -82.520403 35.699925))"
370210002002,1500000US370210002002,388174,0,2,021,370210002002,BG,2,37,000200,"POLYGON ((-82.564683 35.60063, -82.56281799999999 35.600445, -82.557464 35.603398, -82.554478 35.599653, -82.554277 35.599239, -82.559589 35.596631, -82.561526 35.59612, -82.562299 35.598796, -82.564764 35.599261, -82.564683 35.60063))"
370210012004,1500000US370210012004,1164077,0,4,021,370210012004,BG,4,37,001200,"POLYGON ((-82.618675 35.572934, -82.614249 35.57531, -82.614216 35.575337, -82.612163 35.57516, -82.608154 35.576571, -82.60765099999999 35.573561, -82.60565199999999 35.573349, -82.60574799999999 35.572169, -82.60265799999999 35.571956, -82.602711 35.5719, -82.60556699999999 35.568696, -82.60533699999999 35.567327, -82.60924799999999 35.565, -82.614987 35.5655, -82.616664 35.569417, -82.61768699999999 35.570169, -82.618335 35.572356, -82.618675 35.572934))"
370210026043,1500000US370210026043,23146969,1035014,3,021,370210026043,BG,3,37,002604,"POLYGON ((-82.681181 35.718714, -82.678495 35.71867599999999, -82.67855299999999 35.719689, -82.680179 35.721408, -82.67745599999999 35.721067, -82.67721899999999 35.721643, -82.68079299999999 35.722384, -82.679799 35.723032, -82.678134 35.722849, -82.676255 35.724629, -82.67752399999999 35.725277, -82.675714 35.726342, -82.673428 35.726482, -82.67090999999999 35.725765, -82.66954199999999 35.725842, -82.66910899999999 35.726635, -82.66913 35.729463, -82.66993699999999 35.730665, -82.67201399999999 35.731793, -82.677673 35.734037, -82.67703 35.734854, -82.672389 35.734674, -82.67048699999999 35.735161, -82.668567 35.734698, -82.66782599999999 35.735622, -82.668092 35.738068, -82.666704 35.738628, -82.660883 35.73543, -82.64980799999999 35.730294, -82.64742099999999 35.72838, -82.64711799999999 35.726866, -82.650216 35.72118, -82.64818 35.719488, -82.644423 35.71865, -82.63973299999999 35.71952, -82.635964 35.719573, -82.625998 35.716275, -82.62260000000001 35.712297, -82.621201 35.708351, -82.618301 35.705856, -82.61724099999999 35.702217, -82.61470799999999 35.698696, -82.614244 35.697084, -82.614727 35.694714, -82.618315 35.691247, -82.61935699999999 35.689899, -82.619017 35.687239, -82.61801699999999 35.683661, -82.61493999999999 35.681119, -82.61408299999999 35.679737, -82.61326299999999 35.675485, -82.61395899999999 35.67202, -82.614654 35.670736, -82.61649899999999 35.669491, -82.617198 35.66929, -82.621211 35.669062, -82.62463 35.664674, -82.627432 35.665131, -82.629621 35.663901, -82.629769 35.663726, -82.63056499999999 35.662462, -82.630713 35.66231399999999, -82.631232 35.662254, -82.631635 35.66255, -82.631911 35.663084, -82.631998 35.663644, -82.63224699999999 35.663974, -82.633951 35.663409, -82.633647 35.665881, -82.634371 35.666058, -82.63460000000001 35.667968, -82.63344699999999 35.669841, -82.634024 35.671785, -82.635165 35.672697, -82.63619899999999 35.675506, -82.638521 35.674606, -82.64230000000001 35.673722, -82.645962 35.674963, -82.64842899999999 35.679266, -82.64872299999999 35.682932, -82.64999 35.684877, -82.652402 35.686725, -82.653139 35.688616, -82.654206 35.688267, -82.657352 35.686091, -82.656987 35.687461, -82.654607 35.691137, -82.652968 35.694719, -82.65229599999999 35.697809, -82.655168 35.69903, -82.656145 35.701026, -82.65601199999999 35.702905, -82.657252 35.703888, -82.65780699999999 35.706452, -82.66197799999999 35.707988, -82.66363799999999 35.707233, -82.665555 35.705066, -82.669451 35.705316, -82.67289799999999 35.706222, -82.67721499999999 35.705989, -82.67811499999999 35.706173, -82.67743 35.707637, -82.676232 35.707798, -82.67767599999999 35.709364, -82.6759 35.709358, -82.67589099999999 35.710121, -82.67748899999999 35.710579, -82.67519399999999 35.711376, -82.67657199999999 35.712591, -82.679317 35.712356, -82.681128 35.713081, -82.68040000000001 35.713608, -82.68085499999999 35.715112, -82.67892599999999 35.71464, -82.676445 35.716145, -82.67931899999999 35.717069, -82.681181 35.718714))"
370210026071,1500000US370210026071,9590921,375452,1,021,370210026071,BG,1,37,002607,"POLYGON ((-82.63820799999999 35.645131, -82.63661399999999 35.648843, -82.63650199999999 35.650868, -82.634868 35.652165, -82.63369899999999 35.654325, -82.634592 35.657938, -82.63566299999999 35.659984, -82.634929 35.661651, -82.63520799999999 35.66349, -82.634371 35.666058, -82.633647 35.665881, -82.633951 35.663409, -82.63224699999999 35.663974, -82.631998 35.663644, -82.631911 35.663084, -82.631635 35.66255, -82.631232 35.662254, -82.630713 35.66231399999999, -82.63056499999999 35.662462, -82.629769 35.663726, -82.629621 35.663901, -82.627432 35.665131, -82.62463 35.664674, -82.625022 35.662766, -82.623789 35.661198, -82.62072999999999 35.659707, -82.61622 35.658285, -82.609808 35.657592, -82.605862 35.657347, -82.604715 35.657197, -82.60343499999999 35.656509, -82.60212299999999 35.654621, -82.60113799999999 35.652479, -82.60064799999999 35.65134, -82.599915 35.648653, -82.599041 35.641427, -82.59915099999999 35.64091, -82.60076699999999 35.632329, -82.60203199999999 35.628545, -82.603807 35.628664, -82.60537599999999 35.6268, -82.605358 35.624889, -82.60754 35.625057, -82.60858999999999 35.62614, -82.611425 35.627017, -82.612751 35.629352, -82.611451 35.631203, -82.611238 35.631584, -82.615195 35.633755, -82.620875 35.633211, -82.624138 35.635265, -82.629774 35.634732, -82.632768 35.6358, -82.63684099999999 35.641309, -82.636836 35.642475, -82.63820799999999 35.645131))"
370210027021,1500000US370210027021,13417033,0,1,021,370210027021,BG,1,37,002702,"POLYGON ((-82.610708 35.693846, -82.609341 35.69426, -82.607213 35.697439, -82.605794 35.698463, -82.60338899999999 35.698794, -82.60282599999999 35.702266, -82.59978 35.703874, -82.596791 35.703666, -82.59438299999999 35.702231, -82.592996 35.7021, -82.591948 35.702173, -82.59222299999999 35.704408, -82.591736 35.70689, -82.592221 35.709839, -82.591826 35.710886, -82.593228 35.712129, -82.596327 35.71339, -82.59740699999999 35.714445, -82.598725 35.714526, -82.599434 35.716619, -82.59862199999999 35.718315, -82.59888099999999 35.720377, -82.599913 35.721829, -82.60048599999999 35.72264699999999, -82.600495 35.723092, -82.599768 35.723681, -82.59941999999999 35.724025, -82.599037 35.724925, -82.59859399999999 35.725219, -82.597031 35.728314, -82.59601499999999 35.72942, -82.595254 35.730478, -82.595699 35.73214, -82.59395599999999 35.73384, -82.590965 35.73496799999999, -82.588686 35.734171, -82.59067999999999 35.732039, -82.587924 35.732809, -82.58635799999999 35.731259, -82.58496099999999 35.730825, -82.580462 35.729744, -82.580057 35.727755, -82.577967 35.727858, -82.57696299999999 35.728993, -82.573696 35.730295, -82.574848 35.728449, -82.573013 35.726588, -82.571067 35.725356, -82.56779 35.726113, -82.56816999999999 35.72557, -82.56814199999999 35.72546, -82.567832 35.725131, -82.56729299999999 35.725059, -82.566418 35.72520799999999, -82.565595 35.725125, -82.56542 35.725015, -82.564762 35.725067, -82.56442299999999 35.723702, -82.564133 35.72340000000001, -82.56359399999999 35.723186, -82.563304 35.722933, -82.562927 35.722878, -82.56254899999999 35.72251, -82.561994 35.722273, -82.56056799999999 35.720576, -82.558251 35.719998, -82.55871599999999 35.719105, -82.560997 35.715171, -82.563875 35.711568, -82.566176 35.709282, -82.568298 35.707712, -82.56983799999999 35.706724, -82.571692 35.705335, -82.572665 35.704441, -82.573695 35.703308, -82.573172 35.703077, -82.56925799999999 35.701868, -82.566002 35.699553, -82.567769 35.699629, -82.568032 35.69857, -82.570376 35.694935, -82.570257 35.69233699999999, -82.57099199999999 35.691453, -82.5702 35.690247, -82.57160499999999 35.688687, -82.565021 35.686601, -82.564252 35.685261, -82.564858 35.68466, -82.566231 35.686407, -82.568467 35.68689, -82.570306 35.688038, -82.57711599999999 35.689202, -82.57865 35.689103, -82.579837 35.688924, -82.58115099999999 35.6888, -82.582055 35.69218, -82.58450000000001 35.692218, -82.585679 35.694833, -82.586811 35.695234, -82.58651999999999 35.691942, -82.588689 35.690722, -82.59142299999999 35.690414, -82.591032 35.689106, -82.59383799999999 35.689965, -82.595141 35.689451, -82.59396599999999 35.687765, -82.595809 35.687442, -82.596694 35.689452, -82.598681 35.689394, -82.598658 35.686255, -82.600053 35.686514, -82.60092499999999 35.688137, -82.602234 35.687171, -82.604294 35.687315, -82.603465 35.688567, -82.60387 35.689709, -82.60654 35.691688, -82.607731 35.69497, -82.61032399999999 35.693273, -82.613558 35.694848, -82.610708 35.693846))"
370210027033,1500000US370210027033,14268462,0,3,021,370210027033,BG,3,37,002703,"POLYGON ((-82.563875 35.711568, -82.560997 35.715171, -82.55871599999999 35.719105, -82.558251 35.719998, -82.558014 35.719482, -82.556359 35.718094, -82.553156 35.716355, -82.55149 35.716223, -82.549854 35.718766, -82.547112 35.720693, -82.545171 35.721045, -82.541619 35.722863, -82.537605 35.723186, -82.534178 35.724277, -82.535653 35.726827, -82.531988 35.726548, -82.528477 35.723139, -82.527171 35.722853, -82.52054099999999 35.724352, -82.51877899999999 35.724423, -82.517864 35.725159, -82.514517 35.725816, -82.513638 35.725741, -82.51217699999999 35.723585, -82.50921 35.722713, -82.506383 35.721473, -82.50474899999999 35.722574, -82.504863 35.721409, -82.50663399999999 35.717985, -82.50921699999999 35.714415, -82.51034399999999 35.714101, -82.50930799999999 35.71142, -82.509338 35.707629, -82.51111299999999 35.705862, -82.51199699999999 35.709962, -82.51396299999999 35.709611, -82.51493499999999 35.707499, -82.517577 35.704485, -82.51867399999999 35.703614, -82.520212 35.700834, -82.520403 35.699925, -82.520386 35.699727, -82.51985599999999 35.697909, -82.51958499999999 35.697266, -82.51941599999999 35.69622, -82.518294 35.694138, -82.51966 35.693758, -82.52342 35.69085, -82.527069 35.689674, -82.53321799999999 35.690393, -82.53501899999999 35.690447, -82.537252 35.688144, -82.541006 35.686738, -82.541522 35.686647, -82.54240999999999 35.686561, -82.544061 35.686459, -82.549781 35.686117, -82.55075099999999 35.686346, -82.552651 35.688025, -82.550809 35.690218, -82.550079 35.692535, -82.54936499999999 35.698943, -82.548638 35.700215, -82.549121 35.700517, -82.55494399999999 35.701355, -82.556888 35.703165, -82.56054999999999 35.702736, -82.56085499999999 35.711743, -82.562934 35.71162, -82.563875 35.711568))"
370210031045,1500000US370210031045,885051,0,5,021,370210031045,BG,5,37,003104,"POLYGON ((-82.333443 35.623978, -82.33228699999999 35.623717, -82.33296899999999 35.625291, -82.33274999999999 35.629727, -82.327732 35.628463, -82.32717799999999 35.627952, -82.32547199999999 35.627679, -82.32375399999999 35.627478, -82.321364 35.625776, -82.32085599999999 35.624393, -82.32181899999999 35.62097, -82.327315 35.621599, -82.327704 35.619962, -82.330698 35.621558, -82.33074499999999 35.619444, -82.33288399999999 35.619502, -82.33302999999999 35.617218, -82.333443 35.623978))"
370210023024,1500000US370210023024,18895179,396876,4,021,370210023024,BG,4,37,002302,"POLYGON ((-82.617233 35.534452, -82.61577899999999 35.536913, -82.610631 35.541814, -82.60852799999999 35.542125, -82.60745199999999 35.544231, -82.60484 35.545286, -82.60533099999999 35.546271, -82.61138099999999 35.553878, -82.611588 35.554463, -82.609145 35.5546, -82.599541 35.556859, -82.596024 35.55779, -82.59591399999999 35.557834, -82.594523 35.558531, -82.593279 35.55947, -82.59172 35.555821, -82.589776 35.554213, -82.589406 35.553777, -82.583781 35.550592, -82.58181499999999 35.549092, -82.580399 35.547404, -82.579358 35.546712, -82.57601699999999 35.54601, -82.570808 35.544364, -82.568096 35.542925, -82.565923 35.541156, -82.565032 35.54076, -82.56358999999999 35.54, -82.56187799999999 35.537808, -82.561357 35.535488, -82.561414 35.533104, -82.560142 35.531442, -82.55888299999999 35.528735, -82.55841199999999 35.525968, -82.559116 35.522101, -82.561713 35.520143, -82.56393299999999 35.517486, -82.56656599999999 35.512593, -82.57069199999999 35.509202, -82.57226399999999 35.509537, -82.57643 35.51257, -82.58045899999999 35.513856, -82.582915 35.51376, -82.586113 35.511707, -82.591426 35.50925, -82.59249799999999 35.508185, -82.592192 35.500144, -82.59294899999999 35.499862, -82.594269 35.503086, -82.595664 35.504875, -82.59707 35.50699, -82.597601 35.507485, -82.59875599999999 35.508594, -82.600644 35.512014, -82.602812 35.514813, -82.605171 35.518009, -82.606307 35.520664, -82.60674499999999 35.522571, -82.606596 35.522638, -82.60660799999999 35.52367, -82.606804 35.52372, -82.606763 35.525348, -82.606692 35.526402, -82.607811 35.526642, -82.608919 35.526946, -82.615928 35.528957, -82.62122099999999 35.531864, -82.617233 35.534452))"
370210032043,1500000US370210032043,25111965,0,3,021,370210032043,BG,3,37,003204,"POLYGON ((-82.441014 35.481865, -82.434057 35.486765, -82.430593 35.492899, -82.424887 35.497304, -82.42271099999999 35.499491, -82.418724 35.506199, -82.415041 35.506829, -82.41425199999999 35.507199, -82.413787 35.507528, -82.410167 35.511507, -82.409842 35.515535, -82.40401899999999 35.515727, -82.40252 35.517817, -82.393845 35.512858, -82.39194999999999 35.510629, -82.390762 35.509056, -82.389471 35.508521, -82.38292799999999 35.509341, -82.381963 35.509108, -82.375214 35.504972, -82.36748 35.500301, -82.366457 35.499056, -82.368025 35.499356, -82.365253 35.497166, -82.365678 35.495843, -82.365111 35.494493, -82.36359299999999 35.494309, -82.365466 35.49249, -82.363945 35.492723, -82.36206899999999 35.491745, -82.36396599999999 35.491519, -82.361153 35.490647, -82.363742 35.490585, -82.36251899999999 35.489915, -82.35905099999999 35.489204, -82.359976 35.485513, -82.36113 35.485023, -82.364026 35.48628, -82.366827 35.485464, -82.369514 35.485543, -82.369985 35.48464, -82.369556 35.482711, -82.370758 35.482014, -82.37190699999999 35.480004, -82.37052299999999 35.47791, -82.36984699999999 35.475236, -82.370617 35.47462, -82.371128 35.472263, -82.368123 35.46890399999999, -82.36747299999999 35.464106, -82.36337499999999 35.461063, -82.364639 35.460883, -82.37182399999999 35.460951, -82.376975 35.463157, -82.37843099999999 35.463029, -82.380363 35.463413, -82.38239899999999 35.464197, -82.383167 35.466453, -82.388268 35.470005, -82.390114 35.47031, -82.39860499999999 35.470005, -82.40016199999999 35.471237, -82.40220599999999 35.470051, -82.403694 35.470917, -82.40708699999999 35.473748, -82.41068799999999 35.472244, -82.41251 35.472532, -82.41519599999999 35.474131, -82.41757899999999 35.474531, -82.42316 35.470614, -82.42509 35.470319, -82.427184 35.472052, -82.42773699999999 35.47356, -82.42753499999999 35.47599, -82.428359 35.47817, -82.42819799999999 35.480367, -82.428691 35.481019, -82.433548 35.480186, -82.434793 35.481024, -82.435947 35.480312, -82.43650799999999 35.478329, -82.43922999999999 35.475415, -82.440473 35.47703, -82.439882 35.478509, -82.441014 35.481865))"
370210018011,1500000US370210018011,5715583,2185,1,021,370210018011,BG,1,37,001801,"POLYGON ((-82.53824 35.599568, -82.537308 35.59943, -82.53690499999999 35.603121, -82.537206 35.603498, -82.53666199999999 35.6046, -82.537487 35.60910000000001, -82.537088 35.609712, -82.536582 35.60984699999999, -82.536034 35.60976, -82.53459199999999 35.614041, -82.532804 35.615167, -82.531053 35.616703, -82.53034099999999 35.622535, -82.529494 35.623391, -82.529972 35.623856, -82.529839 35.623901, -82.528082 35.624571, -82.525441 35.626172, -82.52421799999999 35.624624, -82.51855599999999 35.625802, -82.516014 35.625207, -82.51374899999999 35.623682, -82.51304499999999 35.62179, -82.51398999999999 35.620404, -82.51433899999999 35.6157, -82.51656299999999 35.608866, -82.51916899999999 35.60776, -82.51947199999999 35.607197, -82.521216 35.601939, -82.522948 35.599313, -82.52335099999999 35.594397, -82.523798 35.593021, -82.52374399999999 35.592311, -82.523568 35.589118, -82.525002 35.588036, -82.52243 35.58531, -82.524355 35.584942, -82.52628399999999 35.584756, -82.527777 35.585262, -82.52999899999999 35.589718, -82.53081 35.592275, -82.532639 35.595376, -82.53589199999999 35.597622, -82.53849199999999 35.598604, -82.53824 35.599568))"
370210018021,1500000US370210018021,3574586,0,1,021,370210018021,BG,1,37,001802,"POLYGON ((-82.51916899999999 35.60776, -82.51656299999999 35.608866, -82.51433899999999 35.6157, -82.51398999999999 35.620404, -82.51304499999999 35.62179, -82.51374899999999 35.623682, -82.51125399999999 35.623242, -82.510379 35.627644, -82.507172 35.627907, -82.506851 35.629559, -82.50653199999999 35.629647, -82.50193 35.630577, -82.501205 35.631796, -82.49916899999999 35.631774, -82.500514 35.630775, -82.501048 35.62893, -82.502484 35.627901, -82.504662 35.627552, -82.507007 35.6265, -82.50874999999999 35.625054, -82.508816 35.623329, -82.508112 35.624854, -82.50677399999999 35.626005, -82.50578399999999 35.625897, -82.504306 35.627027, -82.50415199999999 35.624632, -82.504492 35.623073, -82.503906 35.621705, -82.50138299999999 35.620548, -82.50040899999999 35.618662, -82.50150699999999 35.61675, -82.501724 35.613866, -82.501412 35.610877, -82.50381899999999 35.611043, -82.503967 35.605492, -82.504927 35.604712, -82.50388 35.601232, -82.50485499999999 35.597445, -82.505409 35.597304, -82.50943699999999 35.59657, -82.51046599999999 35.593678, -82.51230099999999 35.597485, -82.51213299999999 35.599484, -82.514231 35.602132, -82.51504299999999 35.604863, -82.51717699999999 35.603968, -82.51947199999999 35.607197, -82.51916899999999 35.60776))"
370210018022,1500000US370210018022,3193305,0,2,021,370210018022,BG,2,37,001802,"POLYGON ((-82.50874999999999 35.625054, -82.507007 35.6265, -82.504662 35.627552, -82.502484 35.627901, -82.501048 35.62893, -82.500514 35.630775, -82.49916899999999 35.631774, -82.501205 35.631796, -82.49893299999999 35.632696, -82.497359 35.635426, -82.494404 35.636152, -82.493923 35.636234, -82.49275 35.636145, -82.492327 35.636254, -82.49194799999999 35.63654, -82.491468 35.637274, -82.49132399999999 35.63783, -82.491489 35.638095, -82.49210599999999 35.638481, -82.492391 35.638572, -82.49290000000001 35.638672, -82.493242 35.638861, -82.494058 35.639751, -82.49438499999999 35.640179, -82.494598 35.640614, -82.494705 35.6413, -82.494406 35.641888, -82.49121199999999 35.647395, -82.49130099999999 35.646232, -82.49323299999999 35.643417, -82.49329399999999 35.640375, -82.49021999999999 35.638378, -82.49104799999999 35.635994, -82.492846 35.634778, -82.49624299999999 35.633381, -82.496678 35.632423, -82.495417 35.629271, -82.49333899999999 35.627687, -82.492323 35.625236, -82.49232599999999 35.622948, -82.49371699999999 35.621273, -82.491642 35.617391, -82.49207 35.613725, -82.492451 35.612993, -82.49258999999999 35.611414, -82.492887 35.610733, -82.49383499999999 35.609502, -82.494068 35.608824, -82.494 35.608308, -82.493599 35.607144, -82.49333999999999 35.606814, -82.49271299999999 35.60645, -82.491235 35.606025, -82.48940999999999 35.605148, -82.49070499999999 35.604739, -82.493408 35.604754, -82.493686 35.604341, -82.493916 35.603953, -82.49453299999999 35.603427, -82.49467799999999 35.603228, -82.49483599999999 35.602794, -82.49508 35.602732, -82.496222 35.602704, -82.49699099999999 35.602641, -82.498758 35.602281, -82.502139 35.602313, -82.50388 35.601232, -82.504927 35.604712, -82.503967 35.605492, -82.50381899999999 35.611043, -82.501412 35.610877, -82.501724 35.613866, -82.50150699999999 35.61675, -82.50040899999999 35.618662, -82.50138299999999 35.620548, -82.503906 35.621705, -82.504492 35.623073, -82.50415199999999 35.624632, -82.504306 35.627027, -82.50578399999999 35.625897, -82.50677399999999 35.626005, -82.508112 35.624854, -82.508816 35.623329, -82.50874999999999 35.625054))"
370210026041,1500000US370210026041,38548373,6295,1,021,370210026041,BG,1,37,002604,"POLYGON ((-82.726793 35.658462, -82.717366 35.663568, -82.717051 35.663857, -82.71627099999999 35.665562, -82.715586 35.668187, -82.71395199999999 35.670685, -82.71369299999999 35.673479, -82.714445 35.676493, -82.71351799999999 35.677483, -82.712344 35.680617, -82.709744 35.684228, -82.710493 35.685475, -82.70989899999999 35.687628, -82.707386 35.691604, -82.70742899999999 35.692433, -82.70792999999999 35.692848, -82.712791 35.693146, -82.713707 35.693649, -82.716116 35.696591, -82.718926 35.6967, -82.719166 35.698872, -82.72018 35.701284, -82.71902 35.705466, -82.71784799999999 35.70755, -82.71631599999999 35.708399, -82.714079 35.708324, -82.712175 35.710659, -82.707803 35.713302, -82.707093 35.714609, -82.70427099999999 35.715173, -82.707212 35.717715, -82.708123 35.721017, -82.709801 35.722836, -82.71300099999999 35.719413, -82.710781 35.723978, -82.71076499999999 35.72519, -82.70894899999999 35.725514, -82.709542 35.726866, -82.712209 35.726634, -82.713773 35.72711, -82.71296799999999 35.728241, -82.710087 35.728569, -82.710431 35.730008, -82.712464 35.732694, -82.710268 35.732828, -82.70733799999999 35.732153, -82.70570699999999 35.733147, -82.704854 35.733684, -82.700385 35.734777, -82.69790999999999 35.734564, -82.695098 35.735012, -82.694602 35.733996, -82.692937 35.734176, -82.691795 35.733251, -82.69208999999999 35.732268, -82.691225 35.730741, -82.688796 35.72865, -82.68526 35.726964, -82.68279699999999 35.727311, -82.675714 35.726342, -82.67752399999999 35.725277, -82.676255 35.724629, -82.678134 35.722849, -82.679799 35.723032, -82.68079299999999 35.722384, -82.67721899999999 35.721643, -82.67745599999999 35.721067, -82.680179 35.721408, -82.67855299999999 35.719689, -82.678495 35.71867599999999, -82.681181 35.718714, -82.67931899999999 35.717069, -82.676445 35.716145, -82.67892599999999 35.71464, -82.68085499999999 35.715112, -82.68040000000001 35.713608, -82.681128 35.713081, -82.679317 35.712356, -82.67657199999999 35.712591, -82.67519399999999 35.711376, -82.67748899999999 35.710579, -82.67589099999999 35.710121, -82.6759 35.709358, -82.67767599999999 35.709364, -82.676232 35.707798, -82.67743 35.707637, -82.67811499999999 35.706173, -82.67721499999999 35.705989, -82.67289799999999 35.706222, -82.669451 35.705316, -82.665555 35.705066, -82.66363799999999 35.707233, -82.66197799999999 35.707988, -82.65780699999999 35.706452, -82.657252 35.703888, -82.65601199999999 35.702905, -82.656145 35.701026, -82.655168 35.69903, -82.65229599999999 35.697809, -82.652968 35.694719, -82.654607 35.691137, -82.656987 35.687461, -82.657352 35.686091, -82.654206 35.688267, -82.653139 35.688616, -82.652402 35.686725, -82.64999 35.684877, -82.64872299999999 35.682932, -82.64842899999999 35.679266, -82.645962 35.674963, -82.64230000000001 35.673722, -82.638521 35.674606, -82.63619899999999 35.675506, -82.635165 35.672697, -82.634024 35.671785, -82.63344699999999 35.669841, -82.63460000000001 35.667968, -82.634371 35.666058, -82.635829 35.66508, -82.638536 35.664845, -82.640773 35.661873, -82.64235599999999 35.660851, -82.644094 35.658956, -82.646579 35.658347, -82.647098 35.65666, -82.64958899999999 35.657485, -82.651218 35.657255, -82.65058599999999 35.655447, -82.65294299999999 35.654645, -82.65587099999999 35.654701, -82.65718799999999 35.65417, -82.65782999999999 35.655767, -82.65802499999999 35.658134, -82.66383999999999 35.66008, -82.668762 35.661318, -82.67190000000001 35.663525, -82.67230000000001 35.665776, -82.67348 35.666922, -82.675597 35.666995, -82.676608 35.669115, -82.679934 35.673376, -82.682411 35.674796, -82.683922 35.673649, -82.68480799999999 35.671419, -82.689106 35.669386, -82.69163399999999 35.664757, -82.69483799999999 35.662122, -82.69637999999999 35.662092, -82.69996599999999 35.660003, -82.70172599999999 35.657946, -82.70161 35.656736, -82.702938 35.657336, -82.704663 35.657524, -82.706901 35.65699499999999, -82.71570899999999 35.655587, -82.72104 35.655071, -82.72367899999999 35.6558, -82.726793 35.658462))"
